Date,Open,High,Low,Close,Volume,Adj Close
2013-01-21,8628.30,8665.90,8608.90,8665.90,194477600,8665.90
2013-01-18,8662.30,8679.80,8600.70,8604.00,305696200,8604.00
2013-01-17,8568.40,8664.90,8565.90,8628.90,234678400,8628.90
2013-01-16,8588.90,8604.00,8525.50,8581.10,291650800,8581.10
2013-01-15,8549.60,8607.50,8520.60,8601.00,271883200,8601.00
2013-01-14,8699.20,8721.10,8601.30,8632.10,250463600,8632.10
2013-01-11,8638.00,8677.40,8580.00,8664.70,252442200,8664.70
2013-01-10,8607.30,8649.30,8548.40,8618.90,493389400,8618.90
2013-01-09,8491.80,8614.20,8485.40,8606.40,445024000,8606.40
2013-01-08,8388.20,8493.50,8374.70,8453.00,335514800,8453.00
2013-01-07,8434.30,8485.60,8406.30,8419.00,289121800,8419.00
2013-01-04,8411.70,8447.00,8386.70,8435.80,230118600,8435.80
2013-01-03,8375.00,8422.60,8334.30,8403.40,182282600,8403.40
2013-01-02,8337.90,8447.60,8286.70,8447.60,280533400,8447.60
2012-12-31,8111.90,8167.50,8041.70,8167.50,105477400,8167.50
2012-12-28,8276.60,8308.70,8103.90,8131.00,253633200,8131.00
2012-12-27,8236.50,8345.40,8231.20,8280.90,203332600,8280.90
2012-12-24,8261.60,8304.30,8256.00,8299.50,82703400,8299.50
2012-12-21,8223.50,8291.00,8203.80,8291.00,620088200,8291.00
2012-12-20,8226.70,8297.90,8216.80,8264.20,437325800,8264.20
2012-12-19,8192.30,8322.00,8185.40,8264.20,436319400,8264.20
2012-12-18,8068.60,8171.60,8062.90,8168.80,295580600,8168.80
2012-12-17,8017.80,8049.30,7975.00,8040.30,183125000,8040.30
2012-12-14,8025.90,8045.30,8003.60,8024.10,176921200,8024.10
2012-12-13,8005.90,8037.00,7977.30,8017.10,198052000,8017.10
2012-12-12,7935.10,7988.30,7927.30,7986.80,229127600,7986.80
2012-12-11,7813.60,7927.00,7806.20,7920.90,251448000,7920.90
2012-12-10,7796.10,7804.40,7670.80,7804.40,251311200,7804.40
2012-12-07,7915.70,7942.60,7813.10,7848.50,325544600,7848.50
2012-12-06,7905.80,7947.80,7841.80,7910.80,241408400,7910.80
2012-12-05,7948.50,7976.70,7844.70,7883.20,210381200,7883.20
2012-12-04,7871.90,7945.70,7870.90,7902.40,135636800,7902.40
2012-12-03,7963.40,8027.80,7874.10,7889.20,216205000,7889.20
2012-11-30,7967.90,7989.60,7922.70,7934.60,301074800,7934.60
2012-11-29,7887.40,7975.50,7883.80,7973.70,250039600,7973.70
2012-11-28,7839.40,7854.90,7753.70,7837.60,242358600,7837.60
2012-11-27,7936.60,7955.20,7819.70,7863.70,251031000,7863.70
2012-11-26,7882.80,7893.00,7842.60,7874.80,126452600,7874.80
2012-11-23,7887.20,7915.60,7825.10,7909.60,142357800,7909.60
2012-11-22,7828.50,7894.40,7809.00,7875.60,137975000,7875.60
2012-11-21,7751.80,7825.40,7716.80,7805.40,129036000,7805.40
2012-11-20,7722.40,7787.20,7695.50,7778.70,122783400,7778.70
2012-11-19,7661.80,7775.10,7601.70,7763.80,180508600,7763.80
2012-11-16,7694.00,7725.00,7588.20,7588.20,207278400,7588.20
2012-11-15,7615.40,7744.30,7610.40,7695.50,135767000,7695.50
2012-11-14,7695.60,7756.50,7642.80,7673.00,215127000,7673.00
2012-11-13,7521.90,7715.50,7490.60,7693.40,179054200,7693.40
2012-11-12,7632.10,7633.30,7548.10,7567.80,112765200,7567.80
2012-11-09,7613.30,7674.00,7496.00,7636.60,158789000,7636.60
2012-11-08,7696.40,7718.00,7606.40,7624.10,134221400,7624.10
2012-11-07,7899.70,7918.60,7638.50,7660.70,190265000,7660.70
2012-11-06,7812.30,7868.30,7800.90,7837.60,112424600,7837.60
2012-11-05,7891.60,7894.70,7793.30,7818.60,108850800,7818.60
2012-11-02,7905.40,7995.90,7834.60,7968.90,119302600,7968.90
2012-11-01,7807.10,7928.80,7790.30,7886.40,90289200,7886.40
2012-10-31,7831.40,7939.90,7830.90,7842.90,164282800,7842.90
2012-10-30,7763.60,7844.00,7755.90,7833.90,93858400,7833.90
2012-10-29,7749.40,7779.70,7684.50,7728.60,122887000,7728.60
2012-10-26,7708.40,7803.70,7665.60,7775.60,162980000,7775.60
2012-10-25,7780.60,7851.30,7766.30,7779.20,127757800,7779.20
2012-10-24,7773.10,7819.70,7653.20,7791.50,141521000,7791.50
2012-10-23,7863.90,7886.60,7699.80,7747.70,153870800,7747.70
2012-10-22,7911.20,7955.70,7841.50,7877.10,139769000,7877.10
2012-10-19,8053.80,8070.60,7880.90,7913.40,197259000,7913.40
2012-10-18,8143.80,8156.60,8035.50,8100.30,189465000,8100.30
2012-10-17,8005.80,8131.90,7987.00,8128.20,279964400,8128.20
2012-10-16,7747.00,7941.80,7741.60,7940.20,218384000,7940.20
2012-10-15,7653.90,7723.40,7624.70,7678.50,111705600,7678.50
2012-10-12,7724.00,7791.50,7652.40,7652.40,112345200,7652.40
2012-10-11,7615.40,7777.70,7565.50,7734.70,148864200,7734.70
2012-10-10,7705.70,7765.10,7664.50,7668.00,164971000,7668.00
2012-10-09,7893.70,7901.50,7734.90,7745.40,182717200,7745.40
2012-10-08,7910.50,7913.10,7855.20,7891.00,112256000,7891.00
2012-10-05,7848.40,7972.80,7825.50,7954.40,142985800,7954.40
2012-10-04,7866.10,7913.30,7784.40,7812.80,125260000,7812.80
2012-10-03,7840.70,7900.80,7802.30,7826.70,186837800,7826.70
2012-10-02,7728.00,7913.70,7710.20,7867.10,141834000,7867.10
2012-10-01,7712.80,7838.50,7703.00,7784.10,156295600,7784.10
2012-09-28,7908.70,7939.20,7678.70,7708.50,175962800,7708.50
2012-09-27,7896.00,7914.80,7790.60,7842.30,145562200,7842.30
2012-09-26,8080.60,8082.50,7840.40,7854.40,252681200,7854.40
2012-09-25,8125.60,8197.90,8117.50,8175.00,125007600,8175.00
2012-09-24,8165.90,8182.10,8082.90,8138.40,107284400,8138.40
2012-09-21,8063.50,8230.70,8035.90,8230.70,340749200,8230.70
2012-09-20,8034.30,8088.00,7961.40,8022.10,168749800,8022.10
2012-09-19,8094.90,8149.40,8031.50,8098.80,177132600,8098.80
2012-09-18,8085.00,8099.70,7949.10,8058.30,163760600,8058.30
2012-09-17,8087.60,8156.60,8049.60,8148.00,168226400,8148.00
2012-09-14,8101.90,8231.00,8087.50,8154.50,288950200,8154.50
2012-09-13,7957.60,7968.30,7865.10,7935.90,161497000,7935.90
2012-09-12,7972.50,8076.60,7928.70,7992.10,234365200,7992.10
2012-09-11,7820.10,7933.40,7730.00,7930.40,168453000,7930.40
2012-09-10,7839.40,7890.80,7796.90,7857.70,167640800,7857.70
2012-09-07,7882.10,8027.00,7834.40,7882.80,306828600,7882.80
2012-09-06,7536.20,7864.90,7533.00,7862.00,304454200,7862.00
2012-09-05,7468.70,7562.40,7421.60,7494.00,161515200,7494.00
2012-09-04,7460.60,7542.80,7444.20,7488.20,173196000,7488.20
2012-09-03,7398.50,7442.10,7351.20,7434.20,107274400,7434.20
2012-08-31,7173.70,7424.70,7161.40,7420.50,302455200,7420.50
2012-08-30,7278.10,7304.70,7178.80,7195.00,124946200,7195.00
2012-08-29,7339.20,7365.40,7274.30,7306.00,137264000,7306.00
2012-08-28,7391.70,7404.10,7284.20,7333.50,108404800,7333.50
2012-08-27,7293.80,7398.90,7216.80,7398.90,102652600,7398.90
2012-08-24,7259.80,7323.10,7183.00,7310.30,107758000,7310.30
2012-08-23,7391.50,7427.00,7176.90,7282.90,145116800,7282.90
2012-08-22,7495.20,7516.00,7326.40,7340.70,159613400,7340.70
2012-08-21,7468.90,7558.40,7430.40,7544.50,128242400,7544.50
2012-08-20,7557.00,7645.00,7387.40,7469.60,201818400,7469.60
2012-08-17,7463.20,7612.10,7452.50,7561.00,276573200,7561.00
2012-08-16,7140.80,7419.30,7123.30,7417.30,230811800,7417.30
2012-08-15,7111.30,7146.70,7066.80,7128.90,71586400,7128.90
2012-08-14,7109.10,7153.10,7074.30,7124.80,113792800,7124.80
2012-08-13,7036.80,7119.80,6991.90,7069.60,104720800,7069.60
2012-08-10,7068.70,7079.90,6962.20,7047.70,141567600,7047.70
2012-08-09,7189.20,7235.80,7026.60,7110.20,195991200,7110.20
2012-08-08,7184.50,7232.20,7039.80,7150.20,190321600,7150.20
2012-08-07,7018.70,7218.70,7013.00,7211.10,263132800,7211.10
2012-08-06,6751.80,7061.90,6738.40,7053.60,227925200,7053.60
2012-08-03,6377.10,6755.70,6296.10,6755.70,247045200,6755.70
2012-08-02,6690.20,6864.60,6364.80,6373.40,326798600,6373.40
2012-08-01,6715.20,6787.20,6569.20,6720.00,164431600,6720.00
2012-07-31,6804.00,6913.70,6691.10,6738.10,212508200,6738.10
2012-07-30,6625.70,6805.50,6589.20,6801.80,284309200,6801.80
2012-07-27,6403.10,6617.60,6244.20,6617.60,282898400,6617.60
2012-07-26,5958.20,6368.80,5955.00,6368.80,352307200,6368.80
2012-07-25,5950.40,6093.10,5939.40,6004.90,201585200,6004.90
2012-07-24,6252.10,6254.60,5950.80,5956.30,235090000,5956.30
2012-07-23,6157.00,6240.50,5905.30,6177.40,381197000,6177.40
2012-07-20,6623.40,6668.10,6232.60,6246.30,420760000,6246.30
2012-07-19,6625.20,6682.50,6579.50,6632.60,205900400,6632.60
2012-07-18,6595.10,6607.80,6497.20,6591.20,267875800,6591.20
2012-07-17,6573.20,6642.60,6529.70,6558.20,202328000,6558.20
2012-07-16,6631.30,6659.20,6485.10,6532.10,204862400,6532.10
2012-07-13,6620.60,6687.50,6563.30,6664.60,195775000,6664.60
2012-07-12,6749.00,6755.30,6600.80,6630.10,233862400,6630.10
2012-07-11,6693.10,6829.70,6679.00,6805.90,220999200,6805.90
2012-07-10,6723.60,6812.20,6638.20,6726.90,204163200,6726.90
2012-07-09,6738.20,6785.70,6611.60,6688.30,285046400,6688.30
2012-07-06,6910.50,6921.20,6726.70,6738.90,329276800,6738.90
2012-07-05,7148.30,7180.80,6912.20,6954.20,256422200,6954.20
2012-07-04,7173.60,7202.70,7116.20,7168.50,164931600,7168.50
2012-07-03,7143.50,7219.50,7122.20,7219.50,238493800,7219.50
2012-07-02,7082.40,7178.40,7036.90,7124.00,272362400,7124.00
2012-06-29,6939.20,7102.20,6872.50,7102.20,445205800,7102.20
2012-06-28,6666.20,6724.50,6593.50,6721.70,205109200,6721.70
2012-06-27,6576.80,6666.90,6513.00,6666.90,250549200,6666.90
2012-06-26,6590.30,6708.30,6512.30,6528.40,218002400,6528.40
2012-06-25,6844.60,6857.50,6612.30,6624.00,235446800,6624.00
2012-06-22,6716.90,6960.00,6697.10,6876.30,276895400,6876.30
2012-06-21,6729.50,6914.90,6675.40,6773.50,247857200,6773.50
2012-06-20,6715.70,6806.90,6668.20,6796.10,217636600,6796.10
2012-06-19,6546.50,6717.40,6479.40,6693.90,212727600,6693.90
2012-06-18,6855.80,6862.60,6503.30,6519.90,277028000,6519.90
2012-06-15,6744.00,6829.80,6659.00,6719.00,506761600,6719.00
2012-06-14,6582.00,6696.40,6558.60,6696.00,219611400,6696.00
2012-06-13,6529.30,6639.00,6490.70,6615.30,214979800,6615.30
2012-06-12,6509.70,6593.30,6439.30,6522.50,254535200,6522.50
2012-06-11,6897.60,6940.30,6498.10,6516.40,362914400,6516.40
2012-06-08,6391.80,6578.50,6323.60,6552.00,242093600,6552.00
2012-06-07,6449.10,6538.40,6421.50,6438.10,270686000,6438.10
2012-06-06,6312.60,6465.90,6276.20,6418.90,277318600,6418.90
2012-06-05,6293.20,6332.70,6231.30,6267.80,205623000,6267.80
2012-06-04,5998.90,6273.30,5987.80,6239.50,205104800,6239.50
2012-06-01,6109.70,6152.70,5994.10,6065.00,347827200,6065.00
2012-05-31,6134.40,6167.90,6012.00,6089.80,402042000,6089.80
2012-05-30,6184.80,6303.20,6073.70,6090.40,331142800,6090.40
2012-05-29,6432.80,6449.10,6221.40,6251.70,280790600,6251.70
2012-05-28,6585.20,6620.60,6392.10,6401.20,225608000,6401.20
2012-05-25,6542.30,6612.80,6458.40,6543.00,181672000,6543.00
2012-05-24,6495.70,6589.30,6357.10,6534.40,239097200,6534.40
2012-05-23,6579.10,6603.30,6420.40,6440.50,254664600,6440.50
2012-05-22,6565.40,6683.00,6520.20,6661.30,205436400,6661.30
2012-05-21,6571.50,6605.50,6455.10,6524.00,211506000,6524.00
2012-05-18,6400.20,6626.90,6380.20,6566.70,393737600,6566.70
2012-05-17,6635.30,6652.60,6434.70,6537.90,251827000,6537.90
2012-05-16,6621.30,6758.90,6536.20,6611.50,325322000,6611.50
2012-05-15,6848.40,6892.90,6644.00,6700.70,255003200,6700.70
2012-05-14,6896.60,6907.00,6762.80,6809.40,219614600,6809.40
2012-05-11,6958.10,7027.30,6789.30,6995.60,307603000,6995.60
2012-05-10,6905.40,7079.40,6843.90,7045.70,350192400,7045.70
2012-05-09,7017.00,7022.30,6732.60,6812.70,371381800,6812.70
2012-05-08,7050.90,7175.70,6967.70,7006.90,265161800,7006.90
2012-05-07,6766.20,7078.20,6743.20,7063.20,205943600,7063.20
2012-05-04,6856.00,6989.60,6820.40,6876.00,238106800,6876.00
2012-05-03,6868.70,6992.00,6828.10,6851.90,271072800,6851.90
2012-05-02,7100.90,7117.60,6776.50,6831.90,328073200,6831.90
2012-04-30,7182.50,7208.30,7002.00,7011.00,200836800,7011.00
2012-04-27,6906.20,7184.80,6840.80,7145.80,260329200,7145.80
2012-04-26,7151.70,7159.80,6955.10,7027.10,286928200,7027.10
2012-04-25,7036.30,7202.90,7034.00,7118.90,304911800,7118.90
2012-04-24,6868.60,7010.40,6848.70,6999.90,280715200,6999.90
2012-04-23,6986.70,6993.80,6811.20,6846.60,323957800,6846.60
2012-04-20,6936.70,7058.80,6858.30,7040.60,405539800,7040.60
2012-04-19,7122.10,7151.10,6907.00,6908.10,380127200,6908.10
2012-04-18,7354.50,7364.00,7079.20,7079.20,386705000,7079.20
2012-04-17,7157.80,7373.30,7136.80,7373.30,286424800,7373.30
2012-04-16,7232.00,7331.40,7186.60,7209.10,253824800,7209.10
2012-04-13,7468.70,7485.50,7218.40,7250.60,345668000,7250.60
2012-04-12,7610.70,7619.40,7400.80,7520.00,308033000,7520.00
2012-04-11,7448.70,7588.20,7412.90,7576.70,290566000,7576.70
2012-04-10,7582.50,7633.50,7433.60,7433.60,290368000,7433.60
2012-04-05,7681.80,7712.80,7545.10,7660.50,194453000,7660.50
2012-04-04,7809.30,7833.70,7634.30,7660.70,347351000,7660.70
2012-04-03,8032.20,8072.60,7824.50,7824.50,224107000,7824.50
2012-04-02,8024.70,8042.80,7866.80,8042.80,244563000,8042.80
2012-03-30,7945.70,8015.10,7903.10,8008.00,259621000,8008.00
2012-03-29,7965.20,8022.50,7866.40,7911.00,280010000,7911.00
2012-03-28,8136.60,8180.10,7963.70,7980.80,244326000,7980.80
2012-03-27,8284.90,8345.70,8131.00,8140.30,256270000,8140.30
2012-03-26,8310.80,8310.80,8114.90,8224.70,199200000,8224.70
2012-03-23,8360.40,8386.80,8192.60,8281.80,249692000,8281.80
2012-03-22,8449.10,8463.40,8311.30,8353.60,255496000,8353.60
2012-03-21,8602.80,8625.50,8432.30,8490.90,228467000,8490.90
2012-03-20,8576.70,8606.20,8508.30,8567.50,185873000,8567.50
2012-03-19,8478.30,8591.80,8443.50,8591.80,197670000,8591.80
2012-03-16,8450.00,8486.30,8379.40,8486.30,424100000,8486.30
2012-03-15,8401.40,8429.80,8322.10,8426.70,251306000,8426.70
2012-03-14,8423.40,8499.70,8373.40,8391.10,261394000,8391.10
2012-03-13,8243.50,8378.50,8219.20,8376.80,202583000,8376.80
2012-03-12,8276.70,8296.40,8159.50,8180.20,283676000,8180.20
2012-03-09,8321.60,8340.00,8233.30,8282.70,240617000,8282.70
2012-03-08,8221.30,8307.40,8147.90,8307.40,239945000,8307.40
2012-03-07,8164.70,8202.20,8081.60,8161.80,289619000,8161.80
2012-03-06,8423.80,8426.40,8166.60,8166.60,287919000,8166.60
2012-03-05,8514.20,8540.60,8421.00,8453.50,167063000,8453.50
2012-03-02,8566.80,8602.20,8520.10,8563.40,151559000,8563.40
2012-03-01,8442.00,8567.80,8401.90,8547.70,199094000,8547.70
2012-02-29,8538.50,8628.40,8438.30,8465.90,234671000,8465.90
2012-02-28,8558.20,8595.00,8461.30,8526.70,197819000,8526.70
2012-02-27,8483.30,8549.70,8429.10,8537.20,169653000,8537.20
2012-02-24,8553.10,8568.20,8456.40,8527.70,193668000,8527.70
2012-02-23,8637.90,8672.30,8482.30,8527.70,249965000,8527.70
2012-02-22,8775.30,8778.10,8654.50,8657.00,179455000,8657.00
2012-02-21,8825.20,8864.40,8695.90,8767.10,190679000,8767.10
2012-02-20,8726.60,8818.10,8715.50,8818.10,161960000,8818.10
2012-02-17,8647.80,8708.10,8612.90,8657.00,258808000,8657.00
2012-02-16,8649.20,8651.70,8476.80,8558.10,305249000,8558.10
2012-02-15,8820.20,8853.40,8719.10,8741.60,151604000,8741.60
2012-02-14,8760.30,8832.80,8721.50,8771.90,149295000,8771.90
2012-02-13,8856.10,8883.30,8772.20,8788.30,145672000,8788.30
2012-02-10,8851.60,8860.40,8746.30,8797.10,172345000,8797.10
2012-02-09,8879.00,8967.40,8868.20,8902.10,195273000,8902.10
2012-02-08,8859.40,8921.70,8841.60,8849.30,199361000,8849.30
2012-02-07,8841.70,8856.90,8725.80,8846.90,178247000,8846.90
2012-02-06,8833.80,8841.80,8751.10,8835.30,179784000,8835.30
2012-02-03,8748.80,8861.20,8733.20,8861.20,260454000,8861.20
2012-02-02,8724.00,8782.00,8689.30,8772.30,210818000,8772.30
2012-02-01,8558.60,8726.80,8551.40,8696.60,223557000,8696.60
2012-01-31,8537.80,8576.90,8489.40,8509.20,229793000,8509.20
2012-01-30,8588.40,8624.20,8496.70,8517.00,177904000,8517.00
2012-01-27,8670.90,8746.60,8624.80,8657.30,171538000,8657.30
2012-01-26,8594.90,8721.60,8583.60,8713.80,223131000,8713.80
2012-01-25,8618.50,8638.70,8463.00,8555.40,213599000,8555.40
2012-01-24,8551.50,8597.00,8519.00,8591.40,214926000,8591.40
2012-01-23,8552.70,8667.50,8529.20,8619.60,219158000,8619.60
2012-01-20,8610.40,8612.40,8526.30,8561.90,271034000,8561.90
2012-01-19,8464.60,8603.80,8433.90,8603.80,316961000,8603.80
2012-01-18,8539.40,8581.80,8411.00,8420.70,231351000,8420.70
2012-01-17,8551.30,8575.00,8447.40,8535.30,203479000,8535.30
2012-01-16,8368.40,8483.60,8354.60,8449.60,143473000,8449.60
2012-01-13,8501.10,8548.20,8367.40,8450.60,243066000,8450.60
2012-01-12,8455.90,8575.90,8419.00,8427.00,265513000,8427.00
2012-01-11,8463.10,8521.20,8371.30,8426.80,234067000,8426.80
2012-01-10,8341.10,8486.10,8339.00,8472.90,200515000,8472.90
2012-01-09,8314.50,8404.40,8250.10,8278.90,173948000,8278.90
2012-01-06,8369.70,8445.90,8233.80,8289.10,153765000,8289.10
2012-01-05,8598.70,8598.70,8301.20,8329.60,192704000,8329.60
2012-01-04,8683.40,8701.30,8526.80,8581.80,243803000,8581.80
2012-01-03,8739.20,8743.30,8597.10,8732.40,186689000,8732.40
2012-01-02,8558.00,8724.20,8557.40,8723.80,102660000,8723.80
2011-12-30,8551.30,8571.70,8485.50,8566.30,89131000,8566.30
2011-12-29,8409.50,8487.90,8307.20,8487.90,97822000,8487.90
2011-12-28,8516.90,8560.40,8344.90,8358.40,97456000,8358.40
2011-12-27,8536.50,8585.80,8492.90,8529.60,70029000,8529.60
2011-12-23,8539.70,8568.50,8521.30,8542.70,76689000,8542.70
2011-12-22,8401.80,8488.80,8401.80,8462.90,117950000,8462.90
2011-12-21,8535.00,8606.50,8317.20,8378.40,191474000,8378.40
2011-12-20,8247.80,8454.40,8215.40,8454.40,000,8454.40
2011-12-19,8131.40,8354.00,8120.90,8253.00,163045000,8253.00
2011-12-16,8306.80,8322.70,8153.10,8203.40,366661000,8203.40
2011-12-15,8201.30,8313.20,8172.60,8250.40,205005000,8250.40
2011-12-14,8281.10,8370.50,8182.00,8182.00,177401000,8182.00
2011-12-13,8412.60,8443.80,8260.90,8327.80,210154000,8327.80
2011-12-12,8600.10,8609.40,8381.00,8381.00,156325000,8381.00
2011-12-09,8387.80,8659.10,8382.10,8649.70,211495000,8649.70
2011-12-08,8697.90,8766.70,8435.20,8461.20,244973000,8461.20
2011-12-07,8789.80,8844.20,8511.80,8644.30,262733000,8644.30
2011-12-06,8665.30,8746.70,8633.60,8712.80,135237000,8712.80
2011-12-05,8638.20,8738.00,8634.30,8705.80,179729000,8705.80
2011-12-02,8506.20,8624.50,8497.30,8558.60,214198000,8558.60
2011-12-01,8441.00,8491.50,8369.50,8421.00,176853000,8421.00
2011-11-30,8033.80,8452.80,8017.80,8449.50,332723000,8449.50
2011-11-29,8072.50,8181.40,7989.70,8128.00,167352000,8128.00
2011-11-28,7881.80,8119.90,7858.10,8119.90,225496000,8119.90
2011-11-25,7732.30,7778.80,7601.20,7763.50,141861000,7763.50
2011-11-24,7822.10,7877.10,7670.60,7721.80,176746000,7721.80
2011-11-23,7848.10,7936.10,7739.30,7739.30,192305000,7739.30
2011-11-22,8088.00,8105.30,7892.60,7904.90,190502000,7904.90
2011-11-21,8291.30,8303.20,8021.00,8021.00,176206000,8021.00
2011-11-18,8224.60,8361.80,8221.70,8310.10,247998000,8310.10
2011-11-17,8272.40,8335.90,8200.30,8270.60,190560000,8270.60
2011-11-16,8213.40,8415.70,8213.30,8304.10,173684000,8304.10
2011-11-15,8316.70,8333.20,8191.70,8237.60,197888000,8237.60
2011-11-14,8615.80,8616.90,8341.50,8372.20,154797000,8372.20
2011-11-11,8301.70,8580.10,8263.20,8556.10,192929000,8556.10
2011-11-10,8226.80,8464.50,8211.30,8310.90,191501000,8310.90
2011-11-09,8609.30,8620.70,8251.00,8340.60,227936000,8340.60
2011-11-08,8471.40,8652.10,8466.90,8518.50,162063000,8518.50
2011-11-07,8436.90,8595.90,8311.60,8476.40,209084000,8476.40
2011-11-04,8800.90,8800.90,8514.60,8596.40,209087000,8596.40
2011-11-03,8425.00,8789.70,8407.20,8712.60,269539000,8712.60
2011-11-02,8667.80,8690.80,8436.00,8574.50,206727000,8574.50
2011-11-01,8775.40,8775.40,8480.90,8579.60,270047000,8579.60
2011-10-31,9127.40,9178.20,8954.90,8954.90,190210000,8954.90
2011-10-28,9309.40,9351.00,9158.80,9224.40,268027000,9224.40
2011-10-27,9099.00,9305.10,9030.90,9270.50,303581000,9270.50
2011-10-26,8873.80,8977.10,8787.70,8832.50,184485000,8832.50
2011-10-25,8929.90,8971.10,8803.80,8879.60,169945000,8879.60
2011-10-24,8924.90,8976.30,8815.80,8957.10,153223000,8957.10
2011-10-21,8663.50,8891.80,8657.10,8853.00,226385000,8853.00
2011-10-20,8740.10,8822.30,8573.90,8608.20,236393000,8608.20
2011-10-19,8881.10,8907.30,8800.50,8849.50,189561000,8849.50
2011-10-18,8782.80,8831.20,8715.10,8811.30,165342000,8811.30
2011-10-17,9032.50,9087.80,8825.30,8864.30,177398000,8864.30
2011-10-14,8953.30,9033.40,8840.90,8975.50,178735000,8975.50
2011-10-13,8996.20,9073.20,8857.70,8943.50,227865000,8943.50
2011-10-12,8784.80,9029.90,8730.50,9026.50,227639000,9026.50
2011-10-11,8858.80,8858.90,8732.20,8845.50,191610000,8845.50
2011-10-10,8848.00,8894.40,8790.60,8892.40,193051000,8892.40
2011-10-07,8728.80,8849.90,8674.10,8798.40,226775000,8798.40
2011-10-06,8510.40,8704.80,8501.20,8704.80,275941000,8704.80
2011-10-05,8404.20,8477.30,8295.70,8477.30,228970000,8477.30
2011-10-04,8267.80,8271.90,8065.10,8225.40,268613000,8225.40
2011-10-03,8346.60,8394.40,8288.80,8353.80,178801000,8353.80
2011-09-30,8555.20,8592.60,8427.30,8546.60,191595000,8546.60
2011-09-29,8424.50,8653.90,8420.30,8592.50,230920000,8592.50
2011-09-28,8409.10,8626.50,8364.90,8480.20,212410000,8480.20
2011-09-27,8380.70,8562.10,8333.50,8531.90,278759000,8531.90
2011-09-26,7846.40,8312.70,7842.70,8201.70,259222000,8201.70
2011-09-23,7945.80,7998.90,7639.60,7996.90,272080000,7996.90
2011-09-22,8011.10,8043.30,7774.00,7830.80,295675000,7830.80
2011-09-21,8378.80,8379.40,8185.00,8210.30,176487000,8210.30
